date,city,diff
2012-11-01,花蓮縣,-65.0
2012-12-01,花蓮縣,-33.0
2013-01-01,花蓮縣,-201.0
2013-02-01,花蓮縣,2.0
2013-03-01,花蓮縣,-119.0
2013-04-01,花蓮縣,-160.0
2013-05-01,花蓮縣,-199.0
2013-06-01,花蓮縣,-45.0
2013-07-01,花蓮縣,-166.0
2013-08-01,花蓮縣,-174.0
2013-09-01,花蓮縣,-89.0
2013-10-01,花蓮縣,-25.0
2013-11-01,花蓮縣,-53.0
2013-12-01,花蓮縣,-64.0
2014-01-01,花蓮縣,-74.0
2014-02-01,花蓮縣,-170.0
2014-03-01,花蓮縣,-14.0
2014-04-01,花蓮縣,55.0
2014-05-01,花蓮縣,-26.0
2014-06-01,花蓮縣,-38.0
2014-07-01,花蓮縣,77.0
2014-08-01,花蓮縣,26.0
2014-09-01,花蓮縣,-202.0
2014-10-01,花蓮縣,-118.0
2014-11-01,花蓮縣,71.0
2014-12-01,花蓮縣,-92.0
2015-01-01,花蓮縣,-152.0
2015-02-01,花蓮縣,-170.0
2015-03-01,花蓮縣,-233.0
2015-04-01,花蓮縣,-163.0
2015-05-01,花蓮縣,-202.0
2015-06-01,花蓮縣,-48.0
2015-07-01,花蓮縣,-182.0
2015-08-01,花蓮縣,-151.0
2015-09-01,花蓮縣,-65.0
2015-10-01,花蓮縣,37.0
2015-11-01,花蓮縣,-30.0
2015-12-01,花蓮縣,-88.0
2016-01-01,花蓮縣,-100.0
2016-02-01,花蓮縣,-44.0
2016-03-01,花蓮縣,-168.0
2016-04-01,花蓮縣,-135.0
2016-05-01,花蓮縣,-119.0
2016-06-01,花蓮縣,-7.0
2016-07-01,花蓮縣,-49.0
2016-08-01,花蓮縣,9.0
2016-09-01,花蓮縣,-109.0
2016-10-01,花蓮縣,-158.0
2016-11-01,花蓮縣,-135.0
2016-12-01,花蓮縣,-19.0
2017-01-01,花蓮縣,-101.0
2017-02-01,花蓮縣,-119.0
2017-03-01,花蓮縣,-207.0
2017-04-01,花蓮縣,-141.0
2017-05-01,花蓮縣,-204.0
2017-06-01,花蓮縣,-163.0
2017-07-01,花蓮縣,-131.0
2017-08-01,花蓮縣,-169.0
2017-09-01,花蓮縣,-145.0
2017-10-01,花蓮縣,-69.0
2017-11-01,花蓮縣,-88.0
2017-12-01,花蓮縣,-137.0
2018-01-01,花蓮縣,-221.0
2018-02-01,花蓮縣,-163.0
2018-03-01,花蓮縣,-158.0
2018-04-01,花蓮縣,-12.0
2018-05-01,花蓮縣,38.0
2018-06-01,花蓮縣,28.0
2018-07-01,花蓮縣,-40.0
2018-08-01,花蓮縣,-108.0
2018-09-01,花蓮縣,-157.0
2018-10-01,花蓮縣,-113.0
2018-11-01,花蓮縣,-67.0
2018-12-01,花蓮縣,-296.0
2019-01-01,花蓮縣,-180.0
2019-02-01,花蓮縣,-134.0
2019-03-01,花蓮縣,-141.0
2019-04-01,花蓮縣,-164.0
2019-05-01,花蓮縣,-269.0
2019-06-01,花蓮縣,-94.0
2019-07-01,花蓮縣,-173.0
2019-08-01,花蓮縣,-33.0
2007-04-01,臺東縣,-89.0
2007-05-01,臺東縣,-198.0
2007-06-01,臺東縣,-267.0
2007-07-01,臺東縣,-217.0
2007-08-01,臺東縣,-331.0
2007-09-01,臺東縣,-170.0
2007-10-01,臺東縣,-113.0
2007-11-01,臺東縣,-116.0
2007-12-01,臺東縣,-65.0
2008-01-01,臺東縣,-51.0
2008-02-01,臺東縣,-118.0
2008-03-01,臺東縣,-181.0
2008-04-01,臺東縣,-134.0
2008-05-01,臺東縣,-285.0
2008-06-01,臺東縣,-228.0
2008-07-01,臺東縣,-211.0
2008-08-01,臺東縣,-194.0
2008-09-01,臺東縣,-151.0
2008-10-01,臺東縣,-44.0
2008-11-01,臺東縣,-8.0
2008-12-01,臺東縣,-206.0
2009-01-01,臺東縣,14.0
2009-02-01,臺東縣,-69.0
2009-03-01,臺東縣,99.0
2009-04-01,臺東縣,60.0
2009-05-01,臺東縣,-23.0
2009-06-01,臺東縣,141.0
2009-07-01,臺東縣,206.0
2009-08-01,臺東縣,13.0
2009-09-01,臺東縣,-55.0
2009-10-01,臺東縣,55.0
2009-11-01,臺東縣,92.0
2009-12-01,臺東縣,115.0
2010-01-01,臺東縣,324.0
2010-02-01,臺東縣,92.0
2010-03-01,臺東縣,-225.0
2010-04-01,臺東縣,-197.0
2010-05-01,臺東縣,-265.0
2010-06-01,臺東縣,-489.0
2010-07-01,臺東縣,-316.0
2010-08-01,臺東縣,-281.0
2010-09-01,臺東縣,-199.0
2010-10-01,臺東縣,-109.0
2010-11-01,臺東縣,-103.0
2010-12-01,臺東縣,-56.0
2011-01-01,臺東縣,-160.0
2011-02-01,臺東縣,-199.0
2011-03-01,臺東縣,-174.0
2011-04-01,臺東縣,-191.0
2011-05-01,臺東縣,-246.0
2011-06-01,臺東縣,-283.0
2011-07-01,臺東縣,-221.0
2011-08-01,臺東縣,-309.0
2011-09-01,臺東縣,-259.0
2011-10-01,臺東縣,-177.0
2011-11-01,臺東縣,-24.0
2011-12-01,臺東縣,-140.0
2012-01-01,臺東縣,-172.0
2012-02-01,臺東縣,-184.0
2012-03-01,臺東縣,-162.0
2012-04-01,臺東縣,-194.0
2012-05-01,臺東縣,-178.0
2012-06-01,臺東縣,-206.0
2012-07-01,臺東縣,-180.0
2012-08-01,臺東縣,-236.0
2012-09-01,臺東縣,-157.0
2012-10-01,臺東縣,-108.0
2012-11-01,臺東縣,-130.0
2012-12-01,臺東縣,-131.0
2013-01-01,臺東縣,-159.0
2013-02-01,臺東縣,-46.0
2013-03-01,臺東縣,-149.0
2013-04-01,臺東縣,-64.0
2013-05-01,臺東縣,-276.0
2013-06-01,臺東縣,-151.0
2013-07-01,臺東縣,-137.0
2013-08-01,臺東縣,-133.0
2013-09-01,臺東縣,-148.0
2013-10-01,臺東縣,-53.0
2013-11-01,臺東縣,-61.0
2013-12-01,臺東縣,-54.0
2014-01-01,臺東縣,-83.0
2014-02-01,臺東縣,15.0
2014-03-01,臺東縣,-78.0
2014-04-01,臺東縣,128.0
2014-05-01,臺東縣,102.0
2014-06-01,臺東縣,136.0
2014-07-01,臺東縣,129.0
2014-08-01,臺東縣,-109.0
2014-09-01,臺東縣,-130.0
2014-10-01,臺東縣,-124.0
2014-11-01,臺東縣,-88.0
2014-12-01,臺東縣,-249.0
2015-01-01,臺東縣,-252.0
2015-02-01,臺東縣,-126.0
2015-03-01,臺東縣,-261.0
2015-04-01,臺東縣,-272.0
2015-05-01,臺東縣,-233.0
2015-06-01,臺東縣,-137.0
2015-07-01,臺東縣,-164.0
2015-08-01,臺東縣,-58.0
2015-09-01,臺東縣,-57.0
2015-10-01,臺東縣,-202.0
2015-11-01,臺東縣,-63.0
2015-12-01,臺東縣,-193.0
2016-01-01,臺東縣,-208.0
2016-02-01,臺東縣,-126.0
2016-03-01,臺東縣,-144.0
2016-04-01,臺東縣,-157.0
2016-05-01,臺東縣,-184.0
2016-06-01,臺東縣,-129.0
2016-07-01,臺東縣,-96.0
2016-08-01,臺東縣,-84.0
2016-09-01,臺東縣,-125.0
2016-10-01,臺東縣,-101.0
2016-11-01,臺東縣,-156.0
2016-12-01,臺東縣,-140.0
2017-01-01,臺東縣,-90.0
2017-02-01,臺東縣,-80.0
2017-03-01,臺東縣,-167.0
2017-04-01,臺東縣,-221.0
2017-05-01,臺東縣,-53.0
2017-06-01,臺東縣,-108.0
2017-07-01,臺東縣,-109.0
2017-08-01,臺東縣,-95.0
2017-09-01,臺東縣,-163.0
2017-10-01,臺東縣,-30.0
2017-11-01,臺東縣,-59.0
2017-12-01,臺東縣,-87.0
2018-01-01,臺東縣,-73.0
2018-02-01,臺東縣,-31.0
2018-03-01,臺東縣,30.0
2018-04-01,臺東縣,162.0
2018-05-01,臺東縣,116.0
2018-06-01,臺東縣,-101.0
2018-07-01,臺東縣,-59.0
2018-08-01,臺東縣,-95.0
2018-09-01,臺東縣,-147.0
2018-10-01,臺東縣,-74.0
2018-11-01,臺東縣,-123.0
2018-12-01,臺東縣,-226.0
2019-01-01,臺東縣,-228.0
2019-02-01,臺東縣,-178.0
2019-03-01,臺東縣,-257.0
2019-04-01,臺東縣,-137.0
2019-05-01,臺東縣,-183.0
2019-06-01,臺東縣,-215.0
2019-07-01,臺東縣,-181.0
2019-08-01,臺東縣,-132.0
2007-04-01,臺南市,320.0
2007-05-01,臺南市,371.0
2007-06-01,臺南市,132.0
2007-07-01,臺南市,305.0
2007-08-01,臺南市,189.0
2007-09-01,臺南市,73.0
2007-10-01,臺南市,249.0
2007-11-01,臺南市,579.0
2007-12-01,臺南市,665.0
2008-01-01,臺南市,286.0
2008-02-01,臺南市,97.0
2008-03-01,臺南市,335.0
2008-04-01,臺南市,419.0
2008-05-01,臺南市,200.0
2008-06-01,臺南市,111.0
2008-07-01,臺南市,343.0
2008-08-01,臺南市,178.0
2008-09-01,臺南市,40.0
2008-10-01,臺南市,386.0
2008-11-01,臺南市,550.0
2008-12-01,臺南市,-1.0
2009-01-01,臺南市,544.0
2009-02-01,臺南市,-323.0
2009-03-01,臺南市,452.0
2009-04-01,臺南市,-159.0
2009-05-01,臺南市,235.0
2009-06-01,臺南市,-73.0
2009-07-01,臺南市,242.0
2009-08-01,臺南市,349.0
2009-09-01,臺南市,40.0
2009-10-01,臺南市,591.0
2009-11-01,臺南市,243.0
2009-12-01,臺南市,260.0
2010-01-01,臺南市,-162.0
2010-02-01,臺南市,-179.0
2010-03-01,臺南市,100.0
2010-04-01,臺南市,-25.0
2010-05-01,臺南市,-346.0
2010-06-01,臺南市,-1223.0
2010-07-01,臺南市,452.0
2010-08-01,臺南市,10.0
2010-09-01,臺南市,-279.0
2010-10-01,臺南市,65.0
2010-11-01,臺南市,100.0
2010-12-01,臺南市,-125.0
2011-01-01,臺南市,-388.0
2011-02-01,臺南市,-230.0
2011-03-01,臺南市,-243.0
2011-04-01,臺南市,260.0
2011-05-01,臺南市,175.0
2011-06-01,臺南市,1356.0
2011-07-01,臺南市,767.0
2011-08-01,臺南市,146.0
2011-09-01,臺南市,394.0
2011-10-01,臺南市,281.0
2011-11-01,臺南市,394.0
2011-12-01,臺南市,254.0
2012-01-01,臺南市,155.0
2012-02-01,臺南市,282.0
2012-03-01,臺南市,381.0
2012-04-01,臺南市,299.0
2012-05-01,臺南市,237.0
2012-06-01,臺南市,481.0
2012-07-01,臺南市,227.0
2012-08-01,臺南市,484.0
2012-09-01,臺南市,138.0
2012-10-01,臺南市,716.0
2012-11-01,臺南市,666.0
2012-12-01,臺南市,619.0
2013-01-01,臺南市,260.0
2013-02-01,臺南市,213.0
2013-03-01,臺南市,251.0
2013-04-01,臺南市,106.0
2013-05-01,臺南市,-123.0
2013-06-01,臺南市,174.0
2013-07-01,臺南市,94.0
2013-08-01,臺南市,154.0
2013-09-01,臺南市,29.0
2013-10-01,臺南市,-26.0
2013-11-01,臺南市,337.0
2013-12-01,臺南市,94.0
2014-01-01,臺南市,43.0
2014-02-01,臺南市,-218.0
2014-03-01,臺南市,44.0
2014-04-01,臺南市,25.0
2014-05-01,臺南市,-237.0
2014-06-01,臺南市,177.0
2014-07-01,臺南市,-96.0
2014-08-01,臺南市,505.0
2014-09-01,臺南市,42.0
2014-10-01,臺南市,69.0
2014-11-01,臺南市,282.0
2014-12-01,臺南市,440.0
2015-01-01,臺南市,357.0
2015-02-01,臺南市,222.0
2015-03-01,臺南市,243.0
2015-04-01,臺南市,181.0
2015-05-01,臺南市,-47.0
2015-06-01,臺南市,136.0
2015-07-01,臺南市,-299.0
2015-08-01,臺南市,2.0
2015-09-01,臺南市,-42.0
2015-10-01,臺南市,138.0
2015-11-01,臺南市,215.0
2015-12-01,臺南市,151.0
2016-01-01,臺南市,9.0
2016-02-01,臺南市,-97.0
2016-03-01,臺南市,-296.0
2016-04-01,臺南市,95.0
2016-05-01,臺南市,-53.0
2016-06-01,臺南市,189.0
2016-07-01,臺南市,241.0
2016-08-01,臺南市,-28.0
2016-09-01,臺南市,-102.0
2016-10-01,臺南市,104.0
2016-11-01,臺南市,50.0
2016-12-01,臺南市,380.0
2017-01-01,臺南市,42.0
2017-02-01,臺南市,85.0
2017-03-01,臺南市,208.0
2017-04-01,臺南市,268.0
2017-05-01,臺南市,-163.0
2017-06-01,臺南市,29.0
2017-07-01,臺南市,-235.0
2017-08-01,臺南市,-122.0
2017-09-01,臺南市,-57.0
2017-10-01,臺南市,299.0
2017-11-01,臺南市,78.0
2017-12-01,臺南市,57.0
2018-01-01,臺南市,-271.0
2018-02-01,臺南市,-177.0
2018-03-01,臺南市,-192.0
2018-04-01,臺南市,-404.0
2018-05-01,臺南市,-543.0
2018-06-01,臺南市,-218.0
2018-07-01,臺南市,-121.0
2018-08-01,臺南市,-269.0
2018-09-01,臺南市,-291.0
2018-10-01,臺南市,-232.0
2018-11-01,臺南市,-44.0
2018-12-01,臺南市,71.0
2019-01-01,臺南市,-108.0
2019-02-01,臺南市,-275.0
2019-03-01,臺南市,-92.0
2019-04-01,臺南市,-278.0
2019-05-01,臺南市,-454.0
2019-06-01,臺南市,-311.0
2019-07-01,臺南市,-517.0
2019-08-01,臺南市,-66.0
2007-04-01,臺北市,873.0
2007-05-01,臺北市,86.0
2007-06-01,臺北市,758.0
2007-07-01,臺北市,340.0
2007-08-01,臺北市,-1077.0
2007-09-01,臺北市,-1894.0
2007-10-01,臺北市,745.0
2007-11-01,臺北市,1423.0
2007-12-01,臺北市,1742.0
2008-01-01,臺北市,420.0
2008-02-01,臺北市,1277.0
2008-03-01,臺北市,639.0
2008-04-01,臺北市,-639.0
2008-05-01,臺北市,-451.0
2008-06-01,臺北市,-324.0
2008-07-01,臺北市,-1492.0
2008-08-01,臺北市,-2585.0
2008-09-01,臺北市,-3181.0
2008-10-01,臺北市,-394.0
2008-11-01,臺北市,-414.0
2008-12-01,臺北市,798.0
2009-01-01,臺北市,-833.0
2009-02-01,臺北市,-1817.0
2009-03-01,臺北市,-353.0
2009-04-01,臺北市,-1444.0
2009-05-01,臺北市,-910.0
2009-06-01,臺北市,-1046.0
2009-07-01,臺北市,-1235.0
2009-08-01,臺北市,-2680.0
2009-09-01,臺北市,-4009.0
2009-10-01,臺北市,-410.0
2009-11-01,臺北市,-307.0
2009-12-01,臺北市,-451.0
2010-01-01,臺北市,-1277.0
2010-02-01,臺北市,-1088.0
2010-03-01,臺北市,-319.0
2010-04-01,臺北市,-1093.0
2010-05-01,臺北市,499.0
2010-06-01,臺北市,-1282.0
2010-07-01,臺北市,2489.0
2010-08-01,臺北市,-48.0
2010-09-01,臺北市,3614.0
2010-10-01,臺北市,4148.0
2010-11-01,臺北市,2542.0
2010-12-01,臺北市,3159.0
2011-01-01,臺北市,4111.0
2011-02-01,臺北市,1908.0
2011-03-01,臺北市,2886.0
2011-04-01,臺北市,2608.0
2011-05-01,臺北市,2759.0
2011-06-01,臺北市,2722.0
2011-07-01,臺北市,2100.0
2011-08-01,臺北市,1198.0
2011-09-01,臺北市,1035.0
2011-10-01,臺北市,3037.0
2011-11-01,臺北市,3986.0
2011-12-01,臺北市,3846.0
2012-01-01,臺北市,1991.0
2012-02-01,臺北市,989.0
2012-03-01,臺北市,2564.0
2012-04-01,臺北市,2173.0
2012-05-01,臺北市,2332.0
2012-06-01,臺北市,2246.0
2012-07-01,臺北市,1224.0
2012-08-01,臺北市,1115.0
2012-09-01,臺北市,230.0
2012-10-01,臺北市,2399.0
2012-11-01,臺北市,2775.0
2012-12-01,臺北市,2220.0
2013-01-01,臺北市,1807.0
2013-02-01,臺北市,1095.0
2013-03-01,臺北市,1643.0
2013-04-01,臺北市,1280.0
2013-05-01,臺北市,1245.0
2013-06-01,臺北市,1258.0
2013-07-01,臺北市,818.0
2013-08-01,臺北市,-355.0
2013-09-01,臺北市,-433.0
2013-10-01,臺北市,1255.0
2013-11-01,臺北市,1728.0
2013-12-01,臺北市,1949.0
2014-01-01,臺北市,1624.0
2014-02-01,臺北市,1187.0
2014-03-01,臺北市,905.0
2014-04-01,臺北市,1099.0
2014-05-01,臺北市,807.0
2014-06-01,臺北市,1534.0
2014-07-01,臺北市,1355.0
2014-08-01,臺北市,-20.0
2014-09-01,臺北市,642.0
2014-10-01,臺北市,1995.0
2014-11-01,臺北市,2447.0
2014-12-01,臺北市,2224.0
2015-01-01,臺北市,1818.0
2015-02-01,臺北市,980.0
2015-03-01,臺北市,845.0
2015-04-01,臺北市,-9.0
2015-05-01,臺北市,-28.0
2015-06-01,臺北市,109.0
2015-07-01,臺北市,-2586.0
2015-08-01,臺北市,-1873.0
2015-09-01,臺北市,-1456.0
2015-10-01,臺北市,1399.0
2015-11-01,臺北市,1295.0
2015-12-01,臺北市,2001.0
2016-01-01,臺北市,164.0
2016-02-01,臺北市,-564.0
2016-03-01,臺北市,85.0
2016-04-01,臺北市,-666.0
2016-05-01,臺北市,-899.0
2016-06-01,臺北市,-5.0
2016-07-01,臺北市,-1280.0
2016-08-01,臺北市,-3054.0
2016-09-01,臺北市,-2275.0
2016-10-01,臺北市,3.0
2016-11-01,臺北市,-667.0
2016-12-01,臺北市,52.0
2017-01-01,臺北市,-333.0
2017-02-01,臺北市,-1176.0
2017-03-01,臺北市,-882.0
2017-04-01,臺北市,-1195.0
2017-05-01,臺北市,-1305.0
2017-06-01,臺北市,-968.0
2017-07-01,臺北市,-2216.0
2017-08-01,臺北市,-2427.0
2017-09-01,臺北市,-2309.0
2017-10-01,臺北市,309.0
2017-11-01,臺北市,119.0
2017-12-01,臺北市,-64.0
2018-01-01,臺北市,-536.0
2018-02-01,臺北市,-1346.0
2018-03-01,臺北市,-1157.0
2018-04-01,臺北市,-1523.0
2018-05-01,臺北市,-1928.0
2018-06-01,臺北市,-1054.0
2018-07-01,臺北市,-1650.0
2018-08-01,臺北市,-1971.0
2018-09-01,臺北市,-2453.0
2018-10-01,臺北市,235.0
2018-11-01,臺北市,-240.0
2018-12-01,臺北市,-1062.0
2019-01-01,臺北市,-1664.0
2019-02-01,臺北市,-1925.0
2019-03-01,臺北市,-1558.0
2019-04-01,臺北市,-2108.0
2019-05-01,臺北市,-2702.0
2019-06-01,臺北市,-963.0
2019-07-01,臺北市,-3644.0
2019-08-01,臺北市,-3854.0
2007-04-01,臺中市,1566.0
2007-05-01,臺中市,1871.0
2007-06-01,臺中市,1694.0
2007-07-01,臺中市,1706.0
2007-08-01,臺中市,2162.0
2007-09-01,臺中市,1239.0
2007-10-01,臺中市,1423.0
2007-11-01,臺中市,1890.0
2007-12-01,臺中市,2100.0
2008-01-01,臺中市,1921.0
2008-02-01,臺中市,1281.0
2008-03-01,臺中市,1044.0
2008-04-01,臺中市,1492.0
2008-05-01,臺中市,1419.0
2008-06-01,臺中市,1739.0
2008-07-01,臺中市,1513.0
2008-08-01,臺中市,1219.0
2008-09-01,臺中市,796.0
2008-10-01,臺中市,1398.0
2008-11-01,臺中市,1778.0
2008-12-01,臺中市,1678.0
2009-01-01,臺中市,1382.0
2009-02-01,臺中市,774.0
2009-03-01,臺中市,1763.0
2009-04-01,臺中市,134.0
2009-05-01,臺中市,427.0
2009-06-01,臺中市,771.0
2009-07-01,臺中市,767.0
2009-08-01,臺中市,405.0
2009-09-01,臺中市,686.0
2009-10-01,臺中市,1402.0
2009-11-01,臺中市,1497.0
2009-12-01,臺中市,1681.0
2010-01-01,臺中市,713.0
2010-02-01,臺中市,758.0
2010-03-01,臺中市,1586.0
2010-04-01,臺中市,1144.0
2010-05-01,臺中市,601.0
2010-06-01,臺中市,-658.0
2010-07-01,臺中市,2772.0
2010-08-01,臺中市,1593.0
2010-09-01,臺中市,924.0
2010-10-01,臺中市,1287.0
2010-11-01,臺中市,1181.0
2010-12-01,臺中市,757.0
2011-01-01,臺中市,892.0
2011-02-01,臺中市,581.0
2011-03-01,臺中市,1260.0
2011-04-01,臺中市,1283.0
2011-05-01,臺中市,1263.0
2011-06-01,臺中市,1758.0
2011-07-01,臺中市,1797.0
2011-08-01,臺中市,1482.0
2011-09-01,臺中市,1093.0
2011-10-01,臺中市,1462.0
2011-11-01,臺中市,1480.0
2011-12-01,臺中市,1624.0
2012-01-01,臺中市,1219.0
2012-02-01,臺中市,1312.0
2012-03-01,臺中市,1874.0
2012-04-01,臺中市,1596.0
2012-05-01,臺中市,1995.0
2012-06-01,臺中市,1969.0
2012-07-01,臺中市,1580.0
2012-08-01,臺中市,1937.0
2012-09-01,臺中市,1296.0
2012-10-01,臺中市,1869.0
2012-11-01,臺中市,2025.0
2012-12-01,臺中市,1827.0
2013-01-01,臺中市,2159.0
2013-02-01,臺中市,1164.0
2013-03-01,臺中市,1443.0
2013-04-01,臺中市,1178.0
2013-05-01,臺中市,1726.0
2013-06-01,臺中市,1329.0
2013-07-01,臺中市,1461.0
2013-08-01,臺中市,1359.0
2013-09-01,臺中市,953.0
2013-10-01,臺中市,1146.0
2013-11-01,臺中市,1489.0
2013-12-01,臺中市,1361.0
2014-01-01,臺中市,1259.0
2014-02-01,臺中市,1150.0
2014-03-01,臺中市,994.0
2014-04-01,臺中市,1145.0
2014-05-01,臺中市,914.0
2014-06-01,臺中市,1215.0
2014-07-01,臺中市,1426.0
2014-08-01,臺中市,1488.0
2014-09-01,臺中市,1696.0
2014-10-01,臺中市,1694.0
2014-11-01,臺中市,1855.0
2014-12-01,臺中市,3338.0
2015-01-01,臺中市,1874.0
2015-02-01,臺中市,1770.0
2015-03-01,臺中市,2018.0
2015-04-01,臺中市,1963.0
2015-05-01,臺中市,1831.0
2015-06-01,臺中市,2209.0
2015-07-01,臺中市,2261.0
2015-08-01,臺中市,3052.0
2015-09-01,臺中市,1740.0
2015-10-01,臺中市,2081.0
2015-11-01,臺中市,1869.0
2015-12-01,臺中市,1942.0
2016-01-01,臺中市,1667.0
2016-02-01,臺中市,1449.0
2016-03-01,臺中市,1238.0
2016-04-01,臺中市,1523.0
2016-05-01,臺中市,2091.0
2016-06-01,臺中市,1778.0
2016-07-01,臺中市,2065.0
2016-08-01,臺中市,1880.0
2016-09-01,臺中市,1751.0
2016-10-01,臺中市,2812.0
2016-11-01,臺中市,2259.0
2016-12-01,臺中市,2281.0
2017-01-01,臺中市,1766.0
2017-02-01,臺中市,1351.0
2017-03-01,臺中市,1762.0
2017-04-01,臺中市,1409.0
2017-05-01,臺中市,1767.0
2017-06-01,臺中市,1285.0
2017-07-01,臺中市,1603.0
2017-08-01,臺中市,1973.0
2017-09-01,臺中市,1343.0
2017-10-01,臺中市,1800.0
2017-11-01,臺中市,1861.0
2017-12-01,臺中市,1911.0
2018-01-01,臺中市,1758.0
2018-02-01,臺中市,1553.0
2018-03-01,臺中市,1783.0
2018-04-01,臺中市,841.0
2018-05-01,臺中市,975.0
2018-06-01,臺中市,953.0
2018-07-01,臺中市,1148.0
2018-08-01,臺中市,1142.0
2018-09-01,臺中市,651.0
2018-10-01,臺中市,1380.0
2018-11-01,臺中市,1984.0
2018-12-01,臺中市,2656.0
2019-01-01,臺中市,2512.0
2019-02-01,臺中市,919.0
2019-03-01,臺中市,894.0
2019-04-01,臺中市,785.0
2019-05-01,臺中市,541.0
2019-06-01,臺中市,674.0
2019-07-01,臺中市,929.0
2019-08-01,臺中市,581.0
2007-04-01,福建省,524.0
2007-05-01,福建省,299.0
2007-06-01,福建省,340.0
2007-07-01,福建省,460.0
2007-08-01,福建省,431.0
2007-09-01,福建省,341.0
2007-10-01,福建省,487.0
2007-11-01,福建省,481.0
2007-12-01,福建省,456.0
2008-01-01,福建省,364.0
2008-02-01,福建省,160.0
2008-03-01,福建省,284.0
2008-04-01,福建省,453.0
2008-05-01,福建省,282.0
2008-06-01,福建省,130.0
2008-07-01,福建省,47.0
2008-08-01,福建省,139.0
2008-09-01,福建省,99.0
2008-10-01,福建省,115.0
2008-11-01,福建省,349.0
2008-12-01,福建省,410.0
2009-01-01,福建省,266.0
2009-02-01,福建省,732.0
2009-03-01,福建省,702.0
2009-04-01,福建省,1202.0
2009-05-01,福建省,686.0
2009-06-01,福建省,1356.0
2009-07-01,福建省,1123.0
2009-08-01,福建省,729.0
2009-09-01,福建省,651.0
2009-10-01,福建省,720.0
2009-11-01,福建省,514.0
2009-12-01,福建省,716.0
2010-01-01,福建省,485.0
2010-02-01,福建省,311.0
2010-03-01,福建省,199.0
2010-04-01,福建省,204.0
2010-05-01,福建省,102.0
2010-06-01,福建省,51.0
2010-07-01,福建省,261.0
2010-08-01,福建省,397.0
2010-09-01,福建省,316.0
2010-10-01,福建省,505.0
2010-11-01,福建省,372.0
2010-12-01,福建省,383.0
2011-01-01,福建省,384.0
2011-02-01,福建省,214.0
2011-03-01,福建省,250.0
2011-04-01,福建省,476.0
2011-05-01,福建省,637.0
2011-06-01,福建省,432.0
2011-07-01,福建省,538.0
2011-08-01,福建省,865.0
2011-09-01,福建省,1018.0
2011-10-01,福建省,789.0
2011-11-01,福建省,533.0
2011-12-01,福建省,545.0
2012-01-01,福建省,682.0
2012-02-01,福建省,898.0
2012-03-01,福建省,920.0
2012-04-01,福建省,834.0
2012-05-01,福建省,495.0
2012-06-01,福建省,582.0
2012-07-01,福建省,1187.0
2012-08-01,福建省,935.0
2012-09-01,福建省,1266.0
2012-10-01,福建省,1045.0
2012-11-01,福建省,807.0
2012-12-01,福建省,781.0
2013-01-01,福建省,751.0
2013-02-01,福建省,531.0
2013-03-01,福建省,759.0
2013-04-01,福建省,776.0
2013-05-01,福建省,632.0
2013-06-01,福建省,471.0
2013-07-01,福建省,757.0
2013-08-01,福建省,702.0
2013-09-01,福建省,1165.0
2013-10-01,福建省,648.0
2013-11-01,福建省,535.0
2013-12-01,福建省,730.0
2014-01-01,福建省,578.0
2014-02-01,福建省,521.0
2014-03-01,福建省,630.0
2014-04-01,福建省,691.0
2014-05-01,福建省,579.0
2014-06-01,福建省,496.0
2014-07-01,福建省,704.0
2014-08-01,福建省,450.0
2014-09-01,福建省,1110.0
2014-10-01,福建省,437.0
2014-11-01,福建省,418.0
2014-12-01,福建省,737.0
2015-01-01,福建省,496.0
2015-02-01,福建省,286.0
2015-03-01,福建省,417.0
2015-04-01,福建省,480.0
2015-05-01,福建省,207.0
2015-06-01,福建省,212.0
2015-07-01,福建省,640.0
2015-08-01,福建省,656.0
2015-09-01,福建省,827.0
2015-10-01,福建省,366.0
2015-11-01,福建省,262.0
2015-12-01,福建省,268.0
2016-01-01,福建省,182.0
2016-02-01,福建省,-45.0
2016-03-01,福建省,45.0
2016-04-01,福建省,80.0
2016-05-01,福建省,60.0
2016-06-01,福建省,53.0
2016-07-01,福建省,258.0
2016-08-01,福建省,227.0
2016-09-01,福建省,799.0
2016-10-01,福建省,280.0
2016-11-01,福建省,181.0
2016-12-01,福建省,243.0
2017-01-01,福建省,163.0
2017-02-01,福建省,13.0
2017-03-01,福建省,135.0
2017-04-01,福建省,107.0
2017-05-01,福建省,104.0
2017-06-01,福建省,48.0
2017-07-01,福建省,264.0
2017-08-01,福建省,217.0
2017-09-01,福建省,818.0
2017-10-01,福建省,287.0
2017-11-01,福建省,231.0
2017-12-01,福建省,240.0
2018-01-01,福建省,147.0
2018-02-01,福建省,44.0
2018-03-01,福建省,38.0
2018-04-01,福建省,123.0
2018-05-01,福建省,175.0
2018-06-01,福建省,18.0
2018-07-01,福建省,147.0
2018-08-01,福建省,72.0
2018-09-01,福建省,682.0
2018-10-01,福建省,125.0
2018-11-01,福建省,98.0
2018-12-01,福建省,324.0
2019-01-01,福建省,234.0
2019-02-01,福建省,-64.0
2019-03-01,福建省,-59.0
2019-04-01,福建省,80.0
2019-05-01,福建省,15.0
2019-06-01,福建省,-159.0
2019-07-01,福建省,51.0
2019-08-01,福建省,-35.0
2007-04-01,澎湖縣,73.0
2007-05-01,澎湖縣,36.0
