date,city,diff
200704,高雄市,86
200705,高雄市,149
200706,高雄市,625
200707,高雄市,983
200708,高雄市,715
200709,高雄市,417
200710,高雄市,587
200711,高雄市,689
200712,高雄市,1080
200801,高雄市,412
200802,高雄市,447
200803,高雄市,57
200804,高雄市,22
200805,高雄市,42
200806,高雄市,495
200807,高雄市,306
200808,高雄市,106
200809,高雄市,-17
200810,高雄市,620
200811,高雄市,985
200812,高雄市,711
200901,高雄市,812
200902,高雄市,-73
200903,高雄市,257
200904,高雄市,-536
200905,高雄市,-327
200906,高雄市,-115
200907,高雄市,342
200908,高雄市,-672
200909,高雄市,-25
200910,高雄市,753
200911,高雄市,735
200912,高雄市,682
201001,高雄市,102
201002,高雄市,106
201003,高雄市,196
201004,高雄市,189
201005,高雄市,185
201006,高雄市,-983
201007,高雄市,1667
201008,高雄市,519
201009,高雄市,-91
201010,高雄市,215
201011,高雄市,600
201012,高雄市,-109
201101,高雄市,-50
201102,高雄市,-504
201103,高雄市,-95
201104,高雄市,147
201105,高雄市,-131
201106,高雄市,-389
201107,高雄市,186
201108,高雄市,191
201109,高雄市,319
201110,高雄市,369
201111,高雄市,329
201112,高雄市,615
201201,高雄市,455
201202,高雄市,-94
201203,高雄市,-245
201204,高雄市,63
201205,高雄市,81
201206,高雄市,752
201207,高雄市,252
201208,高雄市,470
201209,高雄市,346
201210,高雄市,578
201211,高雄市,769
201212,高雄市,762
201301,高雄市,139
201302,高雄市,298
201303,高雄市,-160
201304,高雄市,-143
201305,高雄市,127
201306,高雄市,172
201307,高雄市,324
201308,高雄市,32
201309,高雄市,-202
201310,高雄市,181
201311,高雄市,136
201312,高雄市,314
201401,高雄市,-87
201402,高雄市,-137
201403,高雄市,-984
201404,高雄市,-537
201405,高雄市,-717
201406,高雄市,-119
201407,高雄市,-56
201408,高雄市,78
201409,高雄市,143
201410,高雄市,312
201411,高雄市,382
201412,高雄市,837
201501,高雄市,363
201502,高雄市,172
201503,高雄市,-391
201504,高雄市,-222
201505,高雄市,-121
201506,高雄市,42
201507,高雄市,-559
201508,高雄市,-328
201509,高雄市,-78
201510,高雄市,379
201511,高雄市,263
201512,高雄市,406
201601,高雄市,-189
201602,高雄市,-155
201603,高雄市,-334
201604,高雄市,-133
201605,高雄市,-323
201606,高雄市,308
201607,高雄市,193
201608,高雄市,33
201609,高雄市,14
201610,高雄市,43
201611,高雄市,395
201612,高雄市,601
201701,高雄市,-39
201702,高雄市,-280
201703,高雄市,-326
201704,高雄市,8
201705,高雄市,-319
201706,高雄市,-392
201707,高雄市,-150
201708,高雄市,-309
201709,高雄市,-543
201710,高雄市,-230
201711,高雄市,55
201712,高雄市,66
201801,高雄市,-126
201802,高雄市,-420
201803,高雄市,-431
201804,高雄市,-617
201805,高雄市,-995
201806,高雄市,-391
201807,高雄市,-426
201808,高雄市,-413
201809,高雄市,-273
201810,高雄市,-196
201811,高雄市,377
201812,高雄市,532
201901,高雄市,74
201902,高雄市,-11
201903,高雄市,-325
201904,高雄市,-42
201905,高雄市,-203
201906,高雄市,151
201907,高雄市,414
201908,高雄市,195
200704,雲林縣,-284
200705,雲林縣,-176
200706,雲林縣,-118
200707,雲林縣,-291
200708,雲林縣,-263
200709,雲林縣,-365
200710,雲林縣,-19
200711,雲林縣,-171
200712,雲林縣,-87
200801,雲林縣,-296
200802,雲林縣,51
200803,雲林縣,-49
200804,雲林縣,113
200805,雲林縣,-23
200806,雲林縣,-231
200807,雲林縣,-243
200808,雲林縣,-356
200809,雲林縣,-304
200810,雲林縣,-23
200811,雲林縣,-73
200812,雲林縣,-564
200901,雲林縣,26
200902,雲林縣,-251
200903,雲林縣,-175
200904,雲林縣,-303
200905,雲林縣,67
200906,雲林縣,27
200907,雲林縣,46
200908,雲林縣,-253
200909,雲林縣,-251
200910,雲林縣,224
200911,雲林縣,-54
200912,雲林縣,18
201001,雲林縣,-107
201002,雲林縣,-73
201003,雲林縣,-831
201004,雲林縣,-663
201005,雲林縣,-652
201006,雲林縣,-1798
201007,雲林縣,-440
201008,雲林縣,-35
201009,雲林縣,-142
201010,雲林縣,-139
201011,雲林縣,-152
201012,雲林縣,-110
201101,雲林縣,-522
201102,雲林縣,-304
201103,雲林縣,-370
201104,雲林縣,-356
201105,雲林縣,-331
201106,雲林縣,-482
201107,雲林縣,-412
201108,雲林縣,-337
201109,雲林縣,-294
201110,雲林縣,-167
201111,雲林縣,-322
201112,雲林縣,-200
201201,雲林縣,-261
201202,雲林縣,-306
201203,雲林縣,-242
201204,雲林縣,-218
201205,雲林縣,-427
201206,雲林縣,-215
201207,雲林縣,-349
201208,雲林縣,-144
201209,雲林縣,-353
201210,雲林縣,142
201211,雲林縣,-183
201212,雲林縣,-9
201301,雲林縣,-162
201302,雲林縣,-255
201303,雲林縣,-305
201304,雲林縣,-455
201305,雲林縣,-116
201306,雲林縣,-207
201307,雲林縣,-289
201308,雲林縣,-338
201309,雲林縣,-290
201310,雲林縣,-201
201311,雲林縣,-329
201312,雲林縣,-252
201401,雲林縣,-403
201402,雲林縣,-201
201403,雲林縣,-230
201404,雲林縣,193
201405,雲林縣,48
201406,雲林縣,83
201407,雲林縣,-83
201408,雲林縣,-258
201409,雲林縣,-253
201410,雲林縣,-54
201411,雲林縣,-460
201412,雲林縣,-818
201501,雲林縣,-572
201502,雲林縣,-543
201503,雲林縣,-834
201504,雲林縣,-526
201505,雲林縣,-577
201506,雲林縣,-406
201507,雲林縣,-618
201508,雲林縣,-434
201509,雲林縣,-409
201510,雲林縣,-310
201511,雲林縣,-334
201512,雲林縣,-160
201601,雲林縣,-397
201602,雲林縣,-483
201603,雲林縣,-566
201604,雲林縣,-435
201605,雲林縣,-434
201606,雲林縣,-213
201607,雲林縣,-414
201608,雲林縣,-376
201609,雲林縣,-390
201610,雲林縣,-297
201611,雲林縣,-433
201612,雲林縣,-322
201701,雲林縣,-354
201702,雲林縣,-532
201703,雲林縣,-462
201704,雲林縣,-316
201705,雲林縣,-391
201706,雲林縣,-248
201707,雲林縣,-496
201708,雲林縣,-401
201709,雲林縣,-325
201710,雲林縣,-327
201711,雲林縣,-359
201712,雲林縣,-289
201801,雲林縣,-512
201802,雲林縣,-398
201803,雲林縣,-365
201804,雲林縣,-95
201805,雲林縣,-222
201806,雲林縣,-64
201807,雲林縣,-158
201808,雲林縣,-478
201809,雲林縣,-435
201810,雲林縣,-451
201811,雲林縣,-521
201812,雲林縣,-652
201901,雲林縣,-668
201902,雲林縣,-595
201903,雲林縣,-518
201904,雲林縣,-343
201905,雲林縣,-309
201906,雲林縣,-271
201907,雲林縣,-406
201908,雲林縣,-335
200704,金門縣,534
200705,金門縣,300
200706,金門縣,316
200707,金門縣,422
200708,金門縣,420
200709,金門縣,326
200710,金門縣,445
200711,金門縣,465
200712,金門縣,446
200801,金門縣,356
200802,金門縣,160
200803,金門縣,260
200804,金門縣,445
200805,金門縣,310
200806,金門縣,147
200807,金門縣,104
200808,金門縣,168
200809,金門縣,122
200810,金門縣,116
200811,金門縣,373
200812,金門縣,462
200901,金門縣,271
200902,金門縣,714
200903,金門縣,709
200904,金門縣,1192
200905,金門縣,678
200906,金門縣,1337
200907,金門縣,1060
200908,金門縣,730
200909,金門縣,629
200910,金門縣,712
200911,金門縣,505
200912,金門縣,696
201001,金門縣,402
201002,金門縣,269
201003,金門縣,227
201004,金門縣,210
201005,金門縣,127
201006,金門縣,107
201007,金門縣,264
201008,金門縣,374
201009,金門縣,308
201010,金門縣,531
201011,金門縣,359
201012,金門縣,383
201101,金門縣,369
201102,金門縣,236
201103,金門縣,217
201104,金門縣,455
201105,金門縣,637
201106,金門縣,413
201107,金門縣,557
201108,金門縣,846
201109,金門縣,970
201110,金門縣,763
201111,金門縣,513
201112,金門縣,543
201201,金門縣,655
201202,金門縣,896
201203,金門縣,924
201204,金門縣,840
201205,金門縣,448
201206,金門縣,501
201207,金門縣,816
201208,金門縣,765
201209,金門縣,1123
201210,金門縣,924
201211,金門縣,669
201212,金門縣,667
201301,金門縣,644
201302,金門縣,436
201303,金門縣,676
201304,金門縣,734
201305,金門縣,567
201306,金門縣,402
201307,金門縣,659
201308,金門縣,616
201309,金門縣,1079
201310,金門縣,610
201311,金門縣,503
201312,金門縣,676
201401,金門縣,548
201402,金門縣,488
201403,金門縣,547
201404,金門縣,660
201405,金門縣,556
201406,金門縣,435
201407,金門縣,669
201408,金門縣,473
201409,金門縣,1067
201410,金門縣,406
201411,金門縣,402
201412,金門縣,759
201501,金門縣,464
201502,金門縣,290
201503,金門縣,447
201504,金門縣,499
201505,金門縣,216
201506,金門縣,192
201507,金門縣,630
201508,金門縣,638
201509,金門縣,806
201510,金門縣,364
201511,金門縣,263
201512,金門縣,267
201601,金門縣,196
201602,金門縣,-35
201603,金門縣,38
201604,金門縣,88
201605,金門縣,64
201606,金門縣,35
201607,金門縣,263
201608,金門縣,208
201609,金門縣,763
201610,金門縣,268
201611,金門縣,171
201612,金門縣,256
201701,金門縣,109
201702,金門縣,12
201703,金門縣,107
201704,金門縣,98
201705,金門縣,95
201706,金門縣,28
201707,金門縣,253
201708,金門縣,188
201709,金門縣,808
201710,金門縣,230
201711,金門縣,213
201712,金門縣,201
201801,金門縣,121
201802,金門縣,48
201803,金門縣,17
201804,金門縣,88
201805,金門縣,130
201806,金門縣,-23
201807,金門縣,115
201808,金門縣,74
201809,金門縣,698
201810,金門縣,121
201811,金門縣,118
201812,金門縣,310
201901,金門縣,211
201902,金門縣,-58
201903,金門縣,-39
201904,金門縣,77
201905,金門縣,-24
201906,金門縣,-159
201907,金門縣,84
201908,金門縣,-46
200704,連江縣,-10
200705,連江縣,-1
200706,連江縣,24
200707,連江縣,38
200708,連江縣,11
200709,連江縣,15
200710,連江縣,42
200711,連江縣,16
200712,連江縣,10
200801,連江縣,8
200802,連江縣,0
200803,連江縣,24
200804,連江縣,8
200805,連江縣,-28
200806,連江縣,-17
200807,連江縣,-57
200808,連江縣,-29
200809,連江縣,-23
200810,連江縣,-1
200811,連江縣,-24
200812,連江縣,-52
200901,連江縣,-5
200902,連江縣,18
200903,連江縣,-7
200904,連江縣,10
200905,連江縣,8
200906,連江縣,19
200907,連江縣,63
200908,連江縣,-1
200909,連江縣,22
200910,連江縣,8
200911,連江縣,9
200912,連江縣,20
201001,連江縣,83
201002,連江縣,42
201003,連江縣,-28
201004,連江縣,-6
201005,連江縣,-25
201006,連江縣,-56
201007,連江縣,-3
201008,連江縣,23
201009,連江縣,8
201010,連江縣,-26
201011,連江縣,13
201012,連江縣,0
201101,連江縣,15
201102,連江縣,-22
201103,連江縣,33
201104,連江縣,21
201105,連江縣,0
201106,連江縣,19
201107,連江縣,-19
201108,連江縣,19
201109,連江縣,48
201110,連江縣,26
201111,連江縣,20
201112,連江縣,2
201201,連江縣,27
201202,連江縣,2
201203,連江縣,-4
201204,連江縣,-6
201205,連江縣,47
201206,連江縣,81
201207,連江縣,371
201208,連江縣,170
201209,連江縣,143
201210,連江縣,121
201211,連江縣,138
201212,連江縣,114
201301,連江縣,107
201302,連江縣,95
201303,連江縣,83
201304,連江縣,42
201305,連江縣,65
201306,連江縣,69
201307,連江縣,98
201308,連江縣,86
201309,連江縣,86
201310,連江縣,38
201311,連江縣,32
201312,連江縣,54
201401,連江縣,30
201402,連江縣,33
201403,連江縣,83
201404,連江縣,31
201405,連江縣,23
201406,連江縣,61
201407,連江縣,35
201408,連江縣,-23
201409,連江縣,43
201410,連江縣,31
201411,連江縣,16
201412,連江縣,-22
201501,連江縣,32
201502,連江縣,-4
201503,連江縣,-30
201504,連江縣,-19
201505,連江縣,-9
201506,連江縣,20
201507,連江縣,10
201508,連江縣,18
201509,連江縣,21
201510,連江縣,2
201511,連江縣,-1
201512,連江縣,1
201601,連江縣,-14
201602,連江縣,-10
201603,連江縣,7
201604,連江縣,-8
201605,連江縣,-4
201606,連江縣,18
201607,連江縣,-5
201608,連江縣,19
201609,連江縣,36
201610,連江縣,12
201611,連江縣,10
201612,連江縣,-13
201701,連江縣,54
201702,連江縣,1
201703,連江縣,28
201704,連江縣,9
201705,連江縣,9
201706,連江縣,20
201707,連江縣,11
201708,連江縣,29
201709,連江縣,10
201710,連江縣,57
201711,連江縣,18
201712,連江縣,39
201801,連江縣,26
201802,連江縣,-4
201803,連江縣,21
201804,連江縣,35
201805,連江縣,45
201806,連江縣,41
201807,連江縣,32
201808,連江縣,-2
201809,連江縣,-16
201810,連江縣,4
201811,連江縣,-20
201812,連江縣,14
201901,連江縣,23
201902,連江縣,-6
201903,連江縣,-20
201904,連江縣,3
201905,連江縣,39
201906,連江縣,0
201907,連江縣,-33
201908,連江縣,11
200704,苗栗縣,31
200705,苗栗縣,78
200706,苗栗縣,-42
200707,苗栗縣,74
200708,苗栗縣,38
200709,苗栗縣,-86
200710,苗栗縣,154
200711,苗栗縣,94
200712,苗栗縣,113
200801,苗栗縣,34
200802,苗栗縣,-38
200803,苗栗縣,-17
200804,苗栗縣,-222
200805,苗栗縣,-59
200806,苗栗縣,-10
200807,苗栗縣,63
200808,苗栗縣,-10
200809,苗栗縣,55
200810,苗栗縣,208
200811,苗栗縣,230
200812,苗栗縣,0
200901,苗栗縣,219
200902,苗栗縣,-68
200903,苗栗縣,96
200904,苗栗縣,2
200905,苗栗縣,-15
200906,苗栗縣,-50
200907,苗栗縣,213
200908,苗栗縣,181
200909,苗栗縣,122
200910,苗栗縣,218
200911,苗栗縣,234
200912,苗栗縣,195
201001,苗栗縣,202
201002,苗栗縣,0
201003,苗栗縣,-324
201004,苗栗縣,-230
201005,苗栗縣,-73
201006,苗栗縣,-1398
201007,苗栗縣,293
201008,苗栗縣,347
201009,苗栗縣,-4
201010,苗栗縣,60
201011,苗栗縣,178
201012,苗栗縣,173
201101,苗栗縣,48
201102,苗栗縣,-126
201103,苗栗縣,-88
201104,苗栗縣,-11
201105,苗栗縣,-25
201106,苗栗縣,47
201107,苗栗縣,127
201108,苗栗縣,286
201109,苗栗縣,69
201110,苗栗縣,228
201111,苗栗縣,310
201112,苗栗縣,177
201201,苗栗縣,154
201202,苗栗縣,26
201203,苗栗縣,69
201204,苗栗縣,113
201205,苗栗縣,135
201206,苗栗縣,177
201207,苗栗縣,78
201208,苗栗縣,126
201209,苗栗縣,125
201210,苗栗縣,287
201211,苗栗縣,360
201212,苗栗縣,316
201301,苗栗縣,247
201302,苗栗縣,120
201303,苗栗縣,43
201304,苗栗縣,-32
201305,苗栗縣,138
201306,苗栗縣,155
201307,苗栗縣,159
201308,苗栗縣,217
201309,苗栗縣,84
201310,苗栗縣,145
201311,苗栗縣,117
201312,苗栗縣,185
201401,苗栗縣,107
201402,苗栗縣,5
201403,苗栗縣,27
201404,苗栗縣,272
201405,苗栗縣,297
201406,苗栗縣,184
201407,苗栗縣,258
201408,苗栗縣,114
201409,苗栗縣,100
201410,苗栗縣,126
201411,苗栗縣,158
201412,苗栗縣,-70
201501,苗栗縣,-40
201502,苗栗縣,-88
201503,苗栗縣,-419
201504,苗栗縣,-386
201505,苗栗縣,-404
201506,苗栗縣,-91
201507,苗栗縣,-404
201508,苗栗縣,-445
201509,苗栗縣,-306
201510,苗栗縣,-244
201511,苗栗縣,-194
201512,苗栗縣,-199
201601,苗栗縣,-423
201602,苗栗縣,-405
201603,苗栗縣,-611
201604,苗栗縣,-340
201605,苗栗縣,-378
201606,苗栗縣,-260
201607,苗栗縣,-357
201608,苗栗縣,-393
201609,苗栗縣,-474
201610,苗栗縣,-385
201611,苗栗縣,-329
201612,苗栗縣,-368
201701,苗栗縣,-410
201702,苗栗縣,-406
201703,苗栗縣,-632
201704,苗栗縣,-516
201705,苗栗縣,-587
201706,苗栗縣,-314
201707,苗栗縣,-352
201708,苗栗縣,-487
201709,苗栗縣,-436
201710,苗栗縣,-397
201711,苗栗縣,-385
201712,苗栗縣,-460
201801,苗栗縣,-562
201802,苗栗縣,-438
201803,苗栗縣,-646
201804,苗栗縣,-370
201805,苗栗縣,-454
201806,苗栗縣,-255
201807,苗栗縣,-257
201808,苗栗縣,-439
201809,苗栗縣,-301
201810,苗栗縣,-287
201811,苗栗縣,-393
201812,苗栗縣,-542
201901,苗栗縣,-460
201902,苗栗縣,-279
201903,苗栗縣,-432
201904,苗栗縣,-305
201905,苗栗縣,-350
201906,苗栗縣,-347
201907,苗栗縣,-229
201908,苗栗縣,-37
200704,花蓮縣,-97
200705,花蓮縣,-117
200706,花蓮縣,-249
200707,花蓮縣,-153
200708,花蓮縣,-247
200709,花蓮縣,-77
200710,花蓮縣,-36
200711,花蓮縣,-113
200712,花蓮縣,-159
200801,花蓮縣,-40
200802,花蓮縣,-120
200803,花蓮縣,-116
200804,花蓮縣,-128
200805,花蓮縣,-198
200806,花蓮縣,-184
200807,花蓮縣,-116
200808,花蓮縣,-397
200809,花蓮縣,-160
200810,花蓮縣,-51
200811,花蓮縣,-83
200812,花蓮縣,-276
200901,花蓮縣,71
200902,花蓮縣,-241
200903,花蓮縣,-41
200904,花蓮縣,-176
200905,花蓮縣,-14
200906,花蓮縣,-129
200907,花蓮縣,44
200908,花蓮縣,54
200909,花蓮縣,-126
200910,花蓮縣,35
200911,花蓮縣,39
200912,花蓮縣,15
201001,花蓮縣,62
201002,花蓮縣,-29
201003,花蓮縣,-203
201004,花蓮縣,-89
201005,花蓮縣,-282
201006,花蓮縣,-752
201007,花蓮縣,-12
201008,花蓮縣,-113
201009,花蓮縣,-251
201010,花蓮縣,-203
201011,花蓮縣,-131
201012,花蓮縣,-156
201101,花蓮縣,-171
201102,花蓮縣,-153
201103,花蓮縣,-205
201104,花蓮縣,-228
201105,花蓮縣,-290
201106,花蓮縣,-201
201107,花蓮縣,-175
201108,花蓮縣,-189
201109,花蓮縣,-215
201110,花蓮縣,-93
201111,花蓮縣,-49
201112,花蓮縣,2
201201,花蓮縣,-105
201202,花蓮縣,-112
201203,花蓮縣,-136
201204,花蓮縣,-167
201205,花蓮縣,-242
201206,花蓮縣,-56
201207,花蓮縣,-226
201208,花蓮縣,-272
201209,花蓮縣,-191
201210,花蓮縣,-43
201211,花蓮縣,-65
201212,花蓮縣,-33
201301,花蓮縣,-201
201302,花蓮縣,2
201303,花蓮縣,-119
201304,花蓮縣,-160
201305,花蓮縣,-199
201306,花蓮縣,-45
201307,花蓮縣,-166
201308,花蓮縣,-174
201309,花蓮縣,-89
201310,花蓮縣,-25
201311,花蓮縣,-53
201312,花蓮縣,-64
201401,花蓮縣,-74
201402,花蓮縣,-170
201403,花蓮縣,-14
201404,花蓮縣,55
201405,花蓮縣,-26
201406,花蓮縣,-38
201407,花蓮縣,77
201408,花蓮縣,26
201409,花蓮縣,-202
201410,花蓮縣,-118
201411,花蓮縣,71
201412,花蓮縣,-92
201501,花蓮縣,-152
201502,花蓮縣,-170
201503,花蓮縣,-233
201504,花蓮縣,-163
201505,花蓮縣,-202
201506,花蓮縣,-48
201507,花蓮縣,-182
201508,花蓮縣,-151
201509,花蓮縣,-65
201510,花蓮縣,37
201511,花蓮縣,-30
201512,花蓮縣,-88
201601,花蓮縣,-100
201602,花蓮縣,-44
201603,花蓮縣,-168
201604,花蓮縣,-135
201605,花蓮縣,-119
201606,花蓮縣,-7
201607,花蓮縣,-49
201608,花蓮縣,9
201609,花蓮縣,-109
201610,花蓮縣,-158
201611,花蓮縣,-135
201612,花蓮縣,-19
201701,花蓮縣,-101
201702,花蓮縣,-119
201703,花蓮縣,-207
201704,花蓮縣,-141
201705,花蓮縣,-204
201706,花蓮縣,-163
201707,花蓮縣,-131
201708,花蓮縣,-169
201709,花蓮縣,-145
201710,花蓮縣,-69
201711,花蓮縣,-88
201712,花蓮縣,-137
201801,花蓮縣,-221
201802,花蓮縣,-163
201803,花蓮縣,-158
201804,花蓮縣,-12
201805,花蓮縣,38
201806,花蓮縣,28
201807,花蓮縣,-40
201808,花蓮縣,-108
201809,花蓮縣,-157
201810,花蓮縣,-113
201811,花蓮縣,-67
201812,花蓮縣,-296
201901,花蓮縣,-180
201902,花蓮縣,-134
201903,花蓮縣,-141
201904,花蓮縣,-164
201905,花蓮縣,-269
201906,花蓮縣,-94
201907,花蓮縣,-173
201908,花蓮縣,-33
200704,臺東縣,-89
200705,臺東縣,-198
200706,臺東縣,-267
200707,臺東縣,-217
200708,臺東縣,-331
200709,臺東縣,-170
200710,臺東縣,-113
200711,臺東縣,-116
200712,臺東縣,-65
200801,臺東縣,-51
200802,臺東縣,-118
200803,臺東縣,-181
200804,臺東縣,-134
200805,臺東縣,-285
200806,臺東縣,-228
200807,臺東縣,-211
200808,臺東縣,-194
200809,臺東縣,-151
200810,臺東縣,-44
200811,臺東縣,-8
200812,臺東縣,-206
200901,臺東縣,14
200902,臺東縣,-69
200903,臺東縣,99
200904,臺東縣,60
200905,臺東縣,-23
200906,臺東縣,141
200907,臺東縣,206
200908,臺東縣,13
200909,臺東縣,-55
200910,臺東縣,55
200911,臺東縣,92
200912,臺東縣,115
201001,臺東縣,324
201002,臺東縣,92
201003,臺東縣,-225
201004,臺東縣,-197
201005,臺東縣,-265
201006,臺東縣,-489
201007,臺東縣,-316
201008,臺東縣,-281
201009,臺東縣,-199
201010,臺東縣,-109
201011,臺東縣,-103
201012,臺東縣,-56
201101,臺東縣,-160
201102,臺東縣,-199
201103,臺東縣,-174
201104,臺東縣,-191
201105,臺東縣,-246
201106,臺東縣,-283
201107,臺東縣,-221
201108,臺東縣,-309
201109,臺東縣,-259
201110,臺東縣,-177
201111,臺東縣,-24
201112,臺東縣,-140
201201,臺東縣,-172
201202,臺東縣,-184
201203,臺東縣,-162
201204,臺東縣,-194
201205,臺東縣,-178
201206,臺東縣,-206
201207,臺東縣,-180
201208,臺東縣,-236
201209,臺東縣,-157
201210,臺東縣,-108
201211,臺東縣,-130
201212,臺東縣,-131
201301,臺東縣,-159
201302,臺東縣,-46
201303,臺東縣,-149
201304,臺東縣,-64
201305,臺東縣,-276
201306,臺東縣,-151
201307,臺東縣,-137
201308,臺東縣,-133
201309,臺東縣,-148
201310,臺東縣,-53
201311,臺東縣,-61
201312,臺東縣,-54
201401,臺東縣,-83
201402,臺東縣,15
201403,臺東縣,-78
201404,臺東縣,128
201405,臺東縣,102
201406,臺東縣,136
201407,臺東縣,129
201408,臺東縣,-109
201409,臺東縣,-130
201410,臺東縣,-124
201411,臺東縣,-88
201412,臺東縣,-249
201501,臺東縣,-252
201502,臺東縣,-126
201503,臺東縣,-261
201504,臺東縣,-272
201505,臺東縣,-233
201506,臺東縣,-137
201507,臺東縣,-164
201508,臺東縣,-58
201509,臺東縣,-57
201510,臺東縣,-202
201511,臺東縣,-63
201512,臺東縣,-193
201601,臺東縣,-208
201602,臺東縣,-126
201603,臺東縣,-144
201604,臺東縣,-157
201605,臺東縣,-184
201606,臺東縣,-129
201607,臺東縣,-96
201608,臺東縣,-84
201609,臺東縣,-125
201610,臺東縣,-101
201611,臺東縣,-156
201612,臺東縣,-140
201701,臺東縣,-90
201702,臺東縣,-80
201703,臺東縣,-167
201704,臺東縣,-221
201705,臺東縣,-53
201706,臺東縣,-108
201707,臺東縣,-109
201708,臺東縣,-95
201709,臺東縣,-163
201710,臺東縣,-30
201711,臺東縣,-59
201712,臺東縣,-87
201801,臺東縣,-73
201802,臺東縣,-31
201803,臺東縣,30
201804,臺東縣,162
201805,臺東縣,116
201806,臺東縣,-101
201807,臺東縣,-59
201808,臺東縣,-95
201809,臺東縣,-147
201810,臺東縣,-74
201811,臺東縣,-123
201812,臺東縣,-226
201901,臺東縣,-228
201902,臺東縣,-178
201903,臺東縣,-257
201904,臺東縣,-137
201905,臺東縣,-183
201906,臺東縣,-215
201907,臺東縣,-181
201908,臺東縣,-132
200704,臺南市,320
200705,臺南市,371
200706,臺南市,132
200707,臺南市,305
200708,臺南市,189
200709,臺南市,73
200710,臺南市,249
200711,臺南市,579
200712,臺南市,665
200801,臺南市,286
200802,臺南市,97
200803,臺南市,335
200804,臺南市,419
200805,臺南市,200
200806,臺南市,111
200807,臺南市,343
200808,臺南市,178
200809,臺南市,40
200810,臺南市,386
200811,臺南市,550
200812,臺南市,-1
200901,臺南市,544
200902,臺南市,-323
200903,臺南市,452
200904,臺南市,-159
200905,臺南市,235
200906,臺南市,-73
200907,臺南市,242
200908,臺南市,349
200909,臺南市,40
200910,臺南市,591
200911,臺南市,243
200912,臺南市,260
201001,臺南市,-162
201002,臺南市,-179
201003,臺南市,100
201004,臺南市,-25
201005,臺南市,-346
201006,臺南市,-1223
201007,臺南市,452
201008,臺南市,10
201009,臺南市,-279
201010,臺南市,65
201011,臺南市,100
201012,臺南市,-125
201101,臺南市,-388
201102,臺南市,-230
201103,臺南市,-243
201104,臺南市,260
201105,臺南市,175
201106,臺南市,1356
201107,臺南市,767
201108,臺南市,146
201109,臺南市,394
201110,臺南市,281
201111,臺南市,394
201112,臺南市,254
201201,臺南市,155
201202,臺南市,282
201203,臺南市,381
201204,臺南市,299
201205,臺南市,237
201206,臺南市,481
201207,臺南市,227
201208,臺南市,484
201209,臺南市,138
201210,臺南市,716
201211,臺南市,666
201212,臺南市,619
201301,臺南市,260
201302,臺南市,213
201303,臺南市,251
201304,臺南市,106
201305,臺南市,-123
201306,臺南市,174
201307,臺南市,94
201308,臺南市,154
201309,臺南市,29
201310,臺南市,-26
201311,臺南市,337
201312,臺南市,94
201401,臺南市,43
201402,臺南市,-218
201403,臺南市,44
201404,臺南市,25
201405,臺南市,-237
201406,臺南市,177
201407,臺南市,-96
201408,臺南市,505
201409,臺南市,42
201410,臺南市,69
201411,臺南市,282
201412,臺南市,440
201501,臺南市,357
201502,臺南市,222
201503,臺南市,243
201504,臺南市,181
201505,臺南市,-47
201506,臺南市,136
201507,臺南市,-299
201508,臺南市,2
201509,臺南市,-42
201510,臺南市,138
201511,臺南市,215
201512,臺南市,151
201601,臺南市,9
201602,臺南市,-97
201603,臺南市,-296
201604,臺南市,95
201605,臺南市,-53
201606,臺南市,189
201607,臺南市,241
